,date,open,high,low,close,volume,oi
0,2022-05-02 10:44:00+05:30,11.95,11.95,11.95,11.95,0,6750
1,2022-05-02 10:45:00+05:30,11.95,11.95,11.95,11.95,0,6750
2,2022-05-02 10:46:00+05:30,11.95,11.95,11.95,11.95,0,6750
3,2022-05-02 10:47:00+05:30,11.95,11.95,11.95,11.95,0,6750
4,2022-05-02 10:48:00+05:30,11.95,11.95,11.95,11.95,0,6750
5,2022-05-02 10:49:00+05:30,11.95,11.95,11.95,11.95,0,6750
6,2022-05-02 10:50:00+05:30,11.95,11.95,11.95,11.95,0,6750
7,2022-05-02 10:51:00+05:30,11.95,11.95,11.95,11.95,0,6750
8,2022-05-02 10:52:00+05:30,11.95,11.95,11.95,11.95,0,6750
9,2022-05-02 10:53:00+05:30,11.95,11.95,11.95,11.95,0,6750
10,2022-05-02 10:54:00+05:30,11.95,11.95,11.95,11.95,0,6750
11,2022-05-02 10:55:00+05:30,11.95,11.95,11.95,11.95,0,6750
12,2022-05-02 10:56:00+05:30,11.95,11.95,11.95,11.95,0,6750
13,2022-05-02 10:57:00+05:30,11.95,11.95,11.95,11.95,0,6750
14,2022-05-02 10:59:00+05:30,11.95,11.95,11.95,11.95,0,6750
15,2022-05-02 11:00:00+05:30,11.95,11.95,11.95,11.95,0,6750
16,2022-05-02 11:01:00+05:30,11.95,11.95,11.95,11.95,0,6750
17,2022-05-02 11:02:00+05:30,11.95,11.95,11.95,11.95,0,6750
18,2022-05-02 11:03:00+05:30,11.95,11.95,11.95,11.95,0,6750
19,2022-05-02 11:04:00+05:30,11.95,11.95,11.95,11.95,0,6750
20,2022-05-02 11:05:00+05:30,11.95,11.95,11.95,11.95,0,6750
21,2022-05-02 11:06:00+05:30,11.95,11.95,11.95,11.95,0,6750
22,2022-05-02 11:07:00+05:30,11.95,11.95,11.95,11.95,0,6750
23,2022-05-02 11:08:00+05:30,11.95,11.95,11.95,11.95,0,6750
24,2022-05-02 11:09:00+05:30,11.95,11.95,11.95,11.95,0,6750
25,2022-05-02 11:11:00+05:30,11.95,11.95,11.95,11.95,0,6750
26,2022-05-02 11:13:00+05:30,11.95,11.95,11.95,11.95,0,6750
27,2022-05-02 11:14:00+05:30,11.95,11.95,11.95,11.95,0,6750
28,2022-05-02 11:15:00+05:30,11.95,11.95,11.95,11.95,0,6750
29,2022-05-02 11:16:00+05:30,11.95,11.95,11.95,11.95,0,6750
30,2022-05-02 11:17:00+05:30,11.95,11.95,11.95,11.95,0,6750
31,2022-05-02 11:18:00+05:30,11.95,11.95,11.95,11.95,0,6750
32,2022-05-02 11:19:00+05:30,11.95,11.95,11.95,11.95,0,6750
33,2022-05-02 11:20:00+05:30,11.95,11.95,11.95,11.95,0,6750
34,2022-05-02 11:21:00+05:30,11.95,11.95,11.95,11.95,0,6750
35,2022-05-02 11:22:00+05:30,11.95,13.2,11.95,12.9,4500,7500
36,2022-05-02 11:23:00+05:30,12.7,12.9,12.7,12.9,3000,7500
37,2022-05-02 11:24:00+05:30,12.9,12.9,12.9,12.9,0,7500
38,2022-05-02 11:25:00+05:30,12.9,13.0,12.9,13.0,2250,15000
39,2022-05-02 11:26:00+05:30,13.0,13.0,13.0,13.0,0,15000
40,2022-05-02 11:27:00+05:30,13.0,13.1,12.95,12.95,5250,15000
41,2022-05-02 11:28:00+05:30,12.95,12.95,12.65,12.65,1500,15000
42,2022-05-02 11:29:00+05:30,12.65,12.65,12.65,12.65,0,15000
43,2022-05-02 11:30:00+05:30,12.65,12.65,12.65,12.65,0,15000
44,2022-05-02 11:31:00+05:30,12.65,12.65,12.65,12.65,0,15000
45,2022-05-02 11:32:00+05:30,12.65,12.65,12.65,12.65,0,15000
46,2022-05-02 11:33:00+05:30,12.65,12.65,12.65,12.65,0,15000
47,2022-05-02 11:34:00+05:30,12.65,12.65,12.65,12.65,0,15000
48,2022-05-02 11:35:00+05:30,12.65,12.65,12.45,12.45,750,17250
49,2022-05-02 11:36:00+05:30,12.45,12.45,12.45,12.45,0,17250
50,2022-05-02 11:37:00+05:30,12.45,12.45,12.45,12.45,0,17250
51,2022-05-02 11:38:00+05:30,12.45,12.45,12.45,12.45,0,17250
52,2022-05-02 11:39:00+05:30,12.45,12.45,12.45,12.45,0,17250
53,2022-05-02 11:40:00+05:30,12.45,12.75,12.45,12.75,750,18000
54,2022-05-02 11:41:00+05:30,12.75,12.75,12.75,12.75,0,18000
55,2022-05-02 11:42:00+05:30,12.75,12.75,12.75,12.75,0,18000
56,2022-05-02 11:43:00+05:30,12.75,12.75,12.75,12.75,0,18000
57,2022-05-02 11:44:00+05:30,12.75,12.75,12.75,12.75,0,18000
58,2022-05-02 11:45:00+05:30,12.75,12.75,12.75,12.75,0,18000
59,2022-05-02 11:46:00+05:30,12.75,14.1,12.75,14.1,3750,18750
60,2022-05-02 11:47:00+05:30,14.1,14.1,14.1,14.1,750,18750
61,2022-05-02 11:48:00+05:30,14.1,14.1,14.1,14.1,0,18750
62,2022-05-02 11:49:00+05:30,14.1,14.1,14.1,14.1,0,18750
63,2022-05-02 11:50:00+05:30,14.1,14.25,14.1,14.25,750,19500
64,2022-05-02 11:51:00+05:30,14.25,14.25,14.25,14.25,0,19500
65,2022-05-02 11:52:00+05:30,14.25,14.6,14.25,14.55,0,19500
66,2022-05-02 11:53:00+05:30,14.55,14.55,14.55,14.55,1500,19500
67,2022-05-02 11:54:00+05:30,14.55,15.1,14.55,15.1,750,21000
68,2022-05-02 11:55:00+05:30,15.1,15.1,15.1,15.1,0,21000
