date,open,high,low,close,volume,oi
2022-06-10 09:15:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:18:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:19:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:20:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:21:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:22:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:23:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:25:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:26:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:27:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:28:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:29:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:30:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:33:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:34:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:35:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:36:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:37:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:38:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:39:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:40:00+05:30,1149.95,1149.95,1149.95,1149.95,0,0
2022-06-10 09:41:00+05:30,1149.95,1149.95,1142.8,1142.8,100,100
2022-06-10 09:42:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:47:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:48:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:49:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:50:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:53:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:56:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:57:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:58:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 09:59:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:06:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:07:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:08:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:10:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:11:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:15:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:16:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:18:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:19:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:20:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:21:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:22:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:23:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:29:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:30:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:31:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:33:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:34:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:35:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:39:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:40:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:41:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:44:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:45:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:48:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:49:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:52:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:53:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:54:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:55:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:56:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 10:57:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:07:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:11:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:17:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:18:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:19:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:20:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:21:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:22:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:23:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:24:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:25:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:26:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:27:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:28:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:29:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:30:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:32:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:33:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:34:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:35:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:36:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:37:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:39:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:43:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:44:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:45:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:47:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:48:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:49:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:50:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:51:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:52:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 11:54:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:00:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:05:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:09:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:10:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:11:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:18:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:34:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:35:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:36:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:37:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:38:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:39:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:40:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:41:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:42:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:43:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:44:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:51:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 12:52:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:02:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:03:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:07:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:13:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:16:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:17:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:18:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:19:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:25:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:29:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:30:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:31:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:32:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:33:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:34:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:35:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:36:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:37:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:38:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:40:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:41:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:42:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:43:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:45:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:48:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:52:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:53:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:54:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 13:55:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:01:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:03:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:04:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:05:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:06:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:07:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:08:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:09:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:11:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:13:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:14:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:15:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:16:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:17:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:18:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:19:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:20:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:21:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:22:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:23:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:24:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:25:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:27:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:28:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:29:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:30:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:31:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:33:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:35:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:36:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:38:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:39:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:44:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:45:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:46:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:47:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:48:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:49:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:50:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:52:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:53:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:54:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:55:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:56:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:57:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 14:59:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:00:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:01:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:02:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:03:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:04:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:05:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:06:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:07:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:08:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:09:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:10:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:11:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:12:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:14:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:15:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
2022-06-10 15:16:00+05:30,1142.8,1142.8,1142.8,1142.8,0,100
