date,open,high,low,close,volume,oi
2022-06-10 09:15:00+05:30,139.8,139.8,117.65,130.9,500,30500
2022-06-10 09:16:00+05:30,130.9,130.9,119.85,126.35,400,30500
2022-06-10 09:17:00+05:30,126.35,127.35,125.75,126.95,750,31000
2022-06-10 09:18:00+05:30,126.65,128.5,126.65,127.9,200,31000
2022-06-10 09:19:00+05:30,127.9,127.9,123.8,124.35,1200,31000
2022-06-10 09:20:00+05:30,124.7,124.7,123.9,123.9,250,30100
2022-06-10 09:21:00+05:30,123.9,123.9,120.15,120.15,100,30100
2022-06-10 09:22:00+05:30,120.15,120.4,120.0,120.0,350,30100
2022-06-10 09:23:00+05:30,120.0,121.7,120.0,121.7,50,30100
2022-06-10 09:24:00+05:30,121.3,121.3,121.3,121.3,250,30050
2022-06-10 09:25:00+05:30,121.3,125.4,121.3,125.4,800,30050
2022-06-10 09:26:00+05:30,125.4,125.85,125.1,125.1,800,30750
2022-06-10 09:27:00+05:30,125.1,127.3,125.1,127.3,500,30750
2022-06-10 09:28:00+05:30,127.3,127.85,124.65,125.25,2200,30750
2022-06-10 09:29:00+05:30,125.25,130.35,125.25,130.35,950,30100
2022-06-10 09:30:00+05:30,131.65,132.75,131.65,132.35,200,30100
2022-06-10 09:31:00+05:30,132.35,132.35,132.2,132.2,50,30100
2022-06-10 09:32:00+05:30,132.2,132.2,132.2,132.2,0,30100
2022-06-10 09:33:00+05:30,132.2,132.2,128.35,128.35,50,30000
2022-06-10 09:34:00+05:30,128.35,131.3,128.35,131.3,350,30000
2022-06-10 09:35:00+05:30,131.3,131.55,131.3,131.55,150,28750
2022-06-10 09:36:00+05:30,131.55,131.55,131.55,131.55,0,28750
2022-06-10 09:37:00+05:30,131.55,132.0,131.55,132.0,50,28750
2022-06-10 09:38:00+05:30,132.0,132.3,132.0,132.3,50,28800
2022-06-10 09:39:00+05:30,132.3,132.3,130.0,130.0,50,28800
2022-06-10 09:40:00+05:30,130.0,130.0,130.0,130.0,0,28800
2022-06-10 09:41:00+05:30,130.0,130.0,126.6,126.6,200,28850
2022-06-10 09:42:00+05:30,126.6,126.6,126.6,126.6,0,28850
2022-06-10 09:43:00+05:30,126.6,126.6,126.6,126.6,0,28850
2022-06-10 09:44:00+05:30,126.6,126.6,126.6,126.6,0,28850
2022-06-10 09:45:00+05:30,126.6,130.5,126.6,130.5,100,28950
2022-06-10 09:46:00+05:30,130.5,130.5,130.5,130.5,0,28950
2022-06-10 09:47:00+05:30,130.5,131.05,130.5,131.05,50,29000
2022-06-10 09:48:00+05:30,131.05,131.05,131.05,131.05,0,29000
2022-06-10 09:49:00+05:30,131.05,131.05,131.05,131.05,0,29000
2022-06-10 09:50:00+05:30,131.05,131.05,126.15,126.15,100,29000
2022-06-10 09:51:00+05:30,126.15,129.25,126.15,127.6,250,29000
2022-06-10 09:52:00+05:30,127.6,127.6,123.85,124.75,450,29000
2022-06-10 09:53:00+05:30,124.75,125.0,124.75,125.0,250,29250
2022-06-10 09:54:00+05:30,125.0,125.0,124.05,124.05,50,29250
2022-06-10 09:55:00+05:30,124.05,128.65,124.05,128.65,200,29250
2022-06-10 09:56:00+05:30,128.65,128.65,128.65,128.65,0,29250
2022-06-10 09:57:00+05:30,128.65,130.5,128.65,130.5,300,29050
2022-06-10 09:58:00+05:30,130.5,131.9,130.5,131.9,100,29050
2022-06-10 09:59:00+05:30,131.9,131.9,131.9,131.9,0,29050
2022-06-10 10:00:00+05:30,131.9,132.4,131.75,132.4,200,28950
2022-06-10 10:01:00+05:30,132.4,132.4,132.4,132.4,50,28950
2022-06-10 10:02:00+05:30,132.4,132.4,132.4,132.4,0,28950
2022-06-10 10:03:00+05:30,132.4,132.4,132.4,132.4,0,28950
2022-06-10 10:04:00+05:30,132.4,132.4,132.4,132.4,0,28950
2022-06-10 10:05:00+05:30,132.4,132.4,132.4,132.4,0,28950
2022-06-10 10:06:00+05:30,132.4,136.15,132.4,136.15,150,29150
2022-06-10 10:07:00+05:30,136.15,136.15,135.15,135.15,100,29150
