date,open,high,low,close,volume,oi
2022-06-03 10:06:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:07:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:09:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:10:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:11:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:12:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:13:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:14:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:15:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:16:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:17:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:18:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:19:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:20:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:21:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:22:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:23:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:24:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:25:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:26:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:27:00+05:30,15.5,15.5,15.5,15.5,0,3300
2022-06-03 10:28:00+05:30,15.5,15.5,15.0,15.0,50,3350
2022-06-03 10:29:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:30:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:31:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:32:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:33:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:34:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:35:00+05:30,15.0,15.0,15.0,15.0,0,3350
2022-06-03 10:36:00+05:30,15.0,15.5,15.0,15.5,100,3400
2022-06-03 10:37:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:38:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:39:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:40:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:41:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:42:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:43:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:44:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:45:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:46:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:47:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:48:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:49:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:50:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:51:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:52:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:53:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:54:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:55:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:56:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:57:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:58:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 10:59:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:00:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:01:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:02:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:03:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:04:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:05:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:06:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:07:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:08:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:09:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:10:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:11:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:12:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:13:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:14:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:15:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:16:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:17:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:18:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:19:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:20:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:21:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:22:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:23:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:24:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:25:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:26:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:27:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:28:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:29:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:30:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:31:00+05:30,15.5,15.5,15.5,15.5,0,3400
2022-06-03 11:32:00+05:30,15.5,15.5,13.25,13.25,200,3500
2022-06-03 11:33:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:34:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:35:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:36:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:37:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:38:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:39:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:40:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:41:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:42:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:43:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:44:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:45:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:46:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:47:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:48:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:49:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:50:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:51:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:52:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:53:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:54:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:55:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:56:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:57:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:58:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 11:59:00+05:30,13.25,13.25,13.25,13.25,0,3500
2022-06-03 12:00:00+05:30,13.25,13.25,13.25,13.25,0,3500
