date,open,high,low,close,volume,oi
2022-06-03 09:15:00+05:30,30.05,30.05,29.2,29.2,0,21100
2022-06-03 09:16:00+05:30,29.2,29.2,28.75,28.75,100,21100
2022-06-03 09:17:00+05:30,28.6,28.75,26.3,26.95,500,21350
2022-06-03 09:18:00+05:30,26.95,27.75,26.95,27.75,50,21350
2022-06-03 09:19:00+05:30,27.75,28.1,27.75,28.1,100,21350
2022-06-03 09:20:00+05:30,28.1,28.1,28.0,28.0,100,21250
2022-06-03 09:21:00+05:30,27.2,28.4,27.15,28.25,1150,21250
2022-06-03 09:22:00+05:30,28.25,28.45,28.25,28.45,50,21250
2022-06-03 09:23:00+05:30,28.45,28.55,28.15,28.5,300,21600
2022-06-03 09:24:00+05:30,28.5,28.5,27.65,27.65,100,21600
2022-06-03 09:25:00+05:30,27.65,27.65,27.65,27.65,400,21600
2022-06-03 09:26:00+05:30,27.65,28.5,27.65,28.05,550,21200
2022-06-03 09:27:00+05:30,28.05,28.05,27.65,27.65,250,21200
2022-06-03 09:28:00+05:30,27.65,27.65,27.65,27.65,100,21200
2022-06-03 09:29:00+05:30,27.65,28.0,27.65,27.8,500,21200
2022-06-03 09:30:00+05:30,27.8,27.8,27.8,27.8,50,21200
2022-06-03 09:31:00+05:30,27.8,27.8,27.8,27.8,0,21200
2022-06-03 09:32:00+05:30,27.8,27.8,27.1,27.1,100,21150
2022-06-03 09:33:00+05:30,27.1,27.65,27.1,27.65,100,21150
2022-06-03 09:34:00+05:30,27.65,27.8,27.65,27.8,50,21150
2022-06-03 09:35:00+05:30,27.8,27.9,27.75,27.75,400,21200
2022-06-03 09:36:00+05:30,27.75,27.75,27.75,27.75,0,21200
2022-06-03 09:37:00+05:30,27.75,27.75,27.15,27.15,50,21200
2022-06-03 09:38:00+05:30,27.15,27.15,27.15,27.15,0,21200
2022-06-03 09:39:00+05:30,27.15,27.15,27.15,27.15,0,21200
2022-06-03 09:40:00+05:30,27.15,27.15,27.15,27.15,0,21200
2022-06-03 09:41:00+05:30,27.15,27.15,27.1,27.1,50,21150
2022-06-03 09:42:00+05:30,27.1,27.1,26.8,26.8,200,21200
