,date,open,high,low,close,volume,oi
0,2022-04-29 09:22:00+05:30,64.85,64.85,64.85,64.85,0,5700
1,2022-04-29 09:23:00+05:30,64.85,64.85,64.85,64.85,0,5700
2,2022-04-29 09:24:00+05:30,64.85,64.85,64.85,64.85,0,5700
3,2022-04-29 09:25:00+05:30,64.85,64.85,64.85,64.85,0,5700
4,2022-04-29 09:26:00+05:30,64.85,64.85,64.85,64.85,0,5700
5,2022-04-29 09:27:00+05:30,64.85,64.85,64.85,64.85,0,5700
6,2022-04-29 09:28:00+05:30,64.85,64.85,64.85,64.85,0,5700
7,2022-04-29 09:29:00+05:30,64.85,64.85,64.85,64.85,0,5700
8,2022-04-29 09:30:00+05:30,64.85,64.85,64.85,64.85,0,5700
9,2022-04-29 09:31:00+05:30,64.85,64.85,64.85,64.85,0,5700
10,2022-04-29 09:32:00+05:30,64.85,64.85,64.85,64.85,0,5700
11,2022-04-29 09:33:00+05:30,64.85,64.85,64.85,64.85,0,5700
12,2022-04-29 09:34:00+05:30,64.85,64.85,64.85,64.85,0,5700
13,2022-04-29 09:35:00+05:30,64.85,64.85,64.85,64.85,0,5700
14,2022-04-29 09:36:00+05:30,64.85,64.85,64.85,64.85,0,5700
15,2022-04-29 09:37:00+05:30,64.85,64.85,64.85,64.85,0,5700
16,2022-04-29 09:38:00+05:30,64.85,64.85,64.85,64.85,0,5700
17,2022-04-29 09:39:00+05:30,64.85,64.85,64.85,64.85,0,5700
18,2022-04-29 09:40:00+05:30,64.85,64.85,64.85,64.85,0,5700
19,2022-04-29 09:41:00+05:30,64.85,64.85,64.85,64.85,0,5700
20,2022-04-29 09:42:00+05:30,64.85,64.85,64.85,64.85,0,5700
21,2022-04-29 09:43:00+05:30,64.85,64.85,64.85,64.85,0,5700
22,2022-04-29 09:44:00+05:30,64.85,64.85,64.85,64.85,0,5700
23,2022-04-29 09:45:00+05:30,64.85,64.85,64.85,64.85,0,5700
24,2022-04-29 09:46:00+05:30,64.85,64.85,64.85,64.85,0,5700
25,2022-04-29 09:47:00+05:30,64.85,64.85,64.85,64.85,0,5700
26,2022-04-29 09:48:00+05:30,64.85,64.85,64.85,64.85,0,5700
27,2022-04-29 09:49:00+05:30,64.85,64.85,64.85,64.85,0,5700
28,2022-04-29 09:50:00+05:30,64.85,64.85,64.85,64.85,0,5700
