,date,open,high,low,close,volume,oi
0,2022-05-09 10:48:00+05:30,0.65,0.65,0.65,0.65,0,0
1,2022-05-09 10:49:00+05:30,0.65,0.65,0.65,0.65,0,0
2,2022-05-09 10:50:00+05:30,0.65,0.65,0.65,0.65,0,0
3,2022-05-09 10:53:00+05:30,0.65,0.65,0.65,0.65,0,0
4,2022-05-09 10:57:00+05:30,0.65,0.65,0.65,0.65,0,0
5,2022-05-09 11:03:00+05:30,0.65,0.65,0.65,0.65,0,0
6,2022-05-09 11:04:00+05:30,0.65,0.65,0.65,0.65,0,0
7,2022-05-09 11:06:00+05:30,0.65,0.65,0.65,0.65,0,0
8,2022-05-09 11:18:00+05:30,0.65,0.65,0.65,0.65,0,0
9,2022-05-09 11:32:00+05:30,0.65,0.65,0.65,0.65,0,0
10,2022-05-09 12:26:00+05:30,0.65,0.65,0.65,0.65,0,0
11,2022-05-09 12:27:00+05:30,0.65,0.65,0.65,0.65,0,0
12,2022-05-09 12:37:00+05:30,0.65,0.65,0.65,0.65,0,0
13,2022-05-09 12:54:00+05:30,0.65,0.65,0.65,0.65,0,0
14,2022-05-09 12:56:00+05:30,0.65,0.65,0.65,0.65,0,0
15,2022-05-09 12:57:00+05:30,0.65,0.65,0.65,0.65,0,0
16,2022-05-09 12:58:00+05:30,0.65,0.65,0.65,0.65,0,0
17,2022-05-09 12:59:00+05:30,0.65,0.65,0.65,0.65,0,0
18,2022-05-09 13:03:00+05:30,0.65,0.65,0.65,0.65,0,0
19,2022-05-09 13:04:00+05:30,0.65,0.65,0.65,0.65,0,0
20,2022-05-09 13:05:00+05:30,0.65,0.65,0.65,0.65,0,0
21,2022-05-09 13:50:00+05:30,0.65,0.65,0.65,0.65,1425,1425
22,2022-05-09 13:51:00+05:30,0.65,0.65,0.65,0.65,0,1425
23,2022-05-09 13:52:00+05:30,0.65,0.65,0.65,0.65,0,1425
24,2022-05-09 14:04:00+05:30,0.65,0.65,0.65,0.65,0,1425
25,2022-05-09 14:42:00+05:30,0.65,0.65,0.65,0.65,0,1425
26,2022-05-09 14:53:00+05:30,0.65,0.65,0.65,0.65,0,1425
27,2022-05-09 15:29:00+05:30,0.65,0.65,0.65,0.65,0,1425
28,2022-05-10 10:15:00+05:30,0.55,0.55,0.55,0.55,0,2850
29,2022-05-10 10:16:00+05:30,0.55,0.55,0.55,0.55,0,2850
30,2022-05-10 10:18:00+05:30,0.55,0.55,0.55,0.55,0,2850
31,2022-05-10 10:20:00+05:30,0.55,0.55,0.55,0.55,0,2850
32,2022-05-10 10:22:00+05:30,0.55,0.55,0.55,0.55,0,2850
33,2022-05-10 10:23:00+05:30,0.55,0.55,0.55,0.55,0,2850
34,2022-05-10 10:24:00+05:30,0.55,0.55,0.55,0.55,0,2850
35,2022-05-10 10:25:00+05:30,0.55,0.55,0.55,0.55,0,2850
36,2022-05-10 10:26:00+05:30,0.55,0.55,0.55,0.55,0,2850
37,2022-05-10 10:35:00+05:30,0.55,0.55,0.55,0.55,1425,5700
38,2022-05-10 10:36:00+05:30,0.55,0.55,0.55,0.55,0,5700
39,2022-05-10 10:39:00+05:30,0.55,0.55,0.55,0.55,0,5700
40,2022-05-10 10:41:00+05:30,0.55,0.55,0.55,0.55,0,5700
41,2022-05-10 10:42:00+05:30,0.55,0.55,0.55,0.55,0,5700
42,2022-05-10 10:46:00+05:30,0.55,0.55,0.55,0.55,0,5700
43,2022-05-10 10:54:00+05:30,0.55,0.55,0.55,0.55,1425,7125
44,2022-05-10 10:55:00+05:30,0.55,0.55,0.55,0.55,0,7125
45,2022-05-10 10:57:00+05:30,0.55,0.55,0.55,0.55,17100,8550
46,2022-05-10 10:58:00+05:30,0.55,0.55,0.55,0.55,1425,8550
47,2022-05-10 11:00:00+05:30,0.55,0.55,0.55,0.55,0,8550
48,2022-05-10 11:01:00+05:30,0.55,0.55,0.55,0.55,0,8550
49,2022-05-10 11:02:00+05:30,0.55,0.55,0.55,0.55,0,8550
50,2022-05-10 11:03:00+05:30,0.55,0.55,0.55,0.55,0,8550
51,2022-05-10 11:04:00+05:30,0.55,0.55,0.55,0.55,0,8550
52,2022-05-10 11:05:00+05:30,0.55,0.55,0.55,0.55,0,8550
53,2022-05-10 11:07:00+05:30,0.55,0.55,0.55,0.55,0,8550
54,2022-05-10 11:08:00+05:30,0.55,0.55,0.55,0.55,0,8550
55,2022-05-10 11:09:00+05:30,0.55,0.55,0.55,0.55,0,8550
56,2022-05-10 11:10:00+05:30,0.55,0.55,0.55,0.55,0,8550
57,2022-05-10 11:11:00+05:30,0.55,0.55,0.55,0.55,0,8550
58,2022-05-10 11:12:00+05:30,0.55,0.55,0.55,0.55,0,8550
59,2022-05-10 11:13:00+05:30,0.55,0.55,0.55,0.55,0,8550
60,2022-05-10 11:14:00+05:30,0.55,0.55,0.55,0.55,0,8550
61,2022-05-10 11:15:00+05:30,0.55,0.55,0.55,0.55,0,8550
62,2022-05-10 11:17:00+05:30,0.55,0.55,0.55,0.55,0,8550
63,2022-05-10 11:18:00+05:30,0.55,0.55,0.55,0.55,0,8550
64,2022-05-10 11:19:00+05:30,0.55,0.55,0.55,0.55,0,8550
65,2022-05-10 11:23:00+05:30,0.55,0.55,0.55,0.55,0,8550
66,2022-05-10 11:24:00+05:30,0.55,0.55,0.55,0.55,0,8550
67,2022-05-10 11:26:00+05:30,0.55,0.55,0.55,0.55,0,8550
68,2022-05-10 11:27:00+05:30,0.55,0.55,0.55,0.55,0,8550
69,2022-05-10 11:28:00+05:30,0.55,0.55,0.55,0.55,0,8550
70,2022-05-10 11:29:00+05:30,0.55,0.55,0.55,0.55,0,8550
71,2022-05-10 11:30:00+05:30,0.55,0.55,0.55,0.55,0,8550
72,2022-05-10 11:31:00+05:30,0.55,0.55,0.55,0.55,0,8550
73,2022-05-10 11:32:00+05:30,0.55,0.55,0.55,0.55,0,8550
74,2022-05-10 11:33:00+05:30,0.55,0.55,0.55,0.55,0,8550
75,2022-05-10 11:34:00+05:30,0.55,0.55,0.55,0.55,0,8550
76,2022-05-10 11:35:00+05:30,0.55,0.55,0.55,0.55,0,8550
77,2022-05-10 11:37:00+05:30,0.55,0.55,0.55,0.55,0,8550
78,2022-05-10 11:38:00+05:30,0.55,0.55,0.55,0.55,0,8550
79,2022-05-10 11:39:00+05:30,0.55,0.55,0.55,0.55,0,8550
80,2022-05-10 11:40:00+05:30,0.55,0.55,0.55,0.55,0,8550
81,2022-05-10 11:41:00+05:30,0.55,0.55,0.55,0.55,0,8550
82,2022-05-10 11:42:00+05:30,0.55,0.55,0.55,0.55,0,8550
83,2022-05-10 11:43:00+05:30,0.55,0.55,0.55,0.55,0,8550
84,2022-05-10 11:44:00+05:30,0.55,0.55,0.55,0.55,0,8550
85,2022-05-10 11:45:00+05:30,0.55,0.55,0.55,0.55,0,8550
86,2022-05-10 11:47:00+05:30,0.55,0.55,0.55,0.55,0,8550
87,2022-05-10 11:48:00+05:30,0.55,0.55,0.55,0.55,0,8550
88,2022-05-10 11:50:00+05:30,0.55,0.55,0.55,0.55,0,8550
89,2022-05-10 11:54:00+05:30,0.55,0.55,0.55,0.55,0,8550
90,2022-05-10 11:55:00+05:30,0.55,0.55,0.55,0.55,0,8550
91,2022-05-10 11:56:00+05:30,0.55,0.55,0.55,0.55,0,8550
92,2022-05-10 11:57:00+05:30,0.55,0.55,0.55,0.55,0,8550
93,2022-05-10 11:58:00+05:30,0.55,0.55,0.55,0.55,0,8550
94,2022-05-10 11:59:00+05:30,0.55,0.55,0.55,0.55,0,8550
95,2022-05-10 12:00:00+05:30,0.55,0.55,0.55,0.55,0,8550
96,2022-05-10 12:01:00+05:30,0.55,0.55,0.55,0.55,0,8550
97,2022-05-10 12:02:00+05:30,0.55,0.55,0.55,0.55,0,8550
98,2022-05-10 12:03:00+05:30,0.55,0.55,0.55,0.55,0,8550
99,2022-05-10 12:04:00+05:30,0.55,0.55,0.55,0.55,0,8550
100,2022-05-10 12:05:00+05:30,0.55,0.55,0.55,0.55,0,8550
101,2022-05-10 12:06:00+05:30,0.55,0.55,0.55,0.55,0,8550
102,2022-05-10 12:07:00+05:30,0.55,0.55,0.55,0.55,0,8550
103,2022-05-10 12:08:00+05:30,0.55,0.55,0.55,0.55,0,8550
104,2022-05-10 12:09:00+05:30,0.55,0.55,0.55,0.55,0,8550
105,2022-05-10 12:10:00+05:30,0.55,0.55,0.55,0.55,0,8550
106,2022-05-10 12:11:00+05:30,0.55,0.55,0.55,0.55,0,8550
107,2022-05-10 12:12:00+05:30,0.55,0.55,0.55,0.55,0,8550
108,2022-05-10 12:13:00+05:30,0.55,0.55,0.55,0.55,0,8550
109,2022-05-10 12:14:00+05:30,0.55,0.55,0.55,0.55,0,8550
110,2022-05-10 12:15:00+05:30,0.55,0.55,0.55,0.55,0,8550
111,2022-05-10 12:16:00+05:30,0.55,0.55,0.55,0.55,0,8550
112,2022-05-10 12:28:00+05:30,0.55,0.55,0.55,0.55,0,8550
113,2022-05-10 12:41:00+05:30,0.55,0.55,0.55,0.55,0,8550
114,2022-05-10 12:47:00+05:30,0.55,0.55,0.55,0.55,0,8550
115,2022-05-10 12:54:00+05:30,0.55,0.55,0.55,0.55,0,8550
116,2022-05-10 13:04:00+05:30,0.55,0.55,0.55,0.55,0,8550
117,2022-05-10 13:05:00+05:30,0.55,0.55,0.55,0.55,0,8550
118,2022-05-10 13:06:00+05:30,0.55,0.55,0.55,0.55,0,8550
119,2022-05-10 13:07:00+05:30,0.55,0.55,0.55,0.55,0,8550
120,2022-05-10 13:08:00+05:30,0.55,0.55,0.55,0.55,0,8550
121,2022-05-10 13:09:00+05:30,0.55,0.55,0.55,0.55,0,8550
122,2022-05-10 13:10:00+05:30,0.55,0.55,0.55,0.55,0,8550
123,2022-05-10 13:11:00+05:30,0.55,0.55,0.55,0.55,0,8550
124,2022-05-10 13:13:00+05:30,0.55,0.55,0.55,0.55,0,8550
125,2022-05-10 13:14:00+05:30,0.55,0.55,0.55,0.55,0,8550
126,2022-05-10 13:15:00+05:30,0.55,0.55,0.55,0.55,0,8550
127,2022-05-10 13:16:00+05:30,0.55,0.55,0.55,0.55,0,8550
128,2022-05-10 13:17:00+05:30,0.55,0.55,0.55,0.55,0,8550
129,2022-05-10 13:18:00+05:30,0.55,0.55,0.55,0.55,0,8550
130,2022-05-10 13:19:00+05:30,0.55,0.55,0.55,0.55,0,8550
131,2022-05-10 13:20:00+05:30,0.55,0.55,0.55,0.55,0,8550
132,2022-05-10 13:21:00+05:30,0.55,0.55,0.55,0.55,0,8550
133,2022-05-10 13:22:00+05:30,0.55,0.55,0.55,0.55,0,8550
134,2022-05-10 13:23:00+05:30,0.55,0.55,0.55,0.55,0,8550
135,2022-05-10 13:24:00+05:30,0.55,0.55,0.55,0.55,0,8550
136,2022-05-10 13:25:00+05:30,0.55,0.55,0.55,0.55,0,8550
137,2022-05-10 13:26:00+05:30,0.55,0.55,0.55,0.55,0,8550
138,2022-05-10 13:27:00+05:30,0.55,0.55,0.55,0.55,0,8550
139,2022-05-10 13:28:00+05:30,0.55,0.55,0.55,0.55,0,8550
140,2022-05-10 13:29:00+05:30,0.55,0.55,0.55,0.55,0,8550
141,2022-05-10 13:30:00+05:30,0.55,0.55,0.55,0.55,0,8550
142,2022-05-10 13:31:00+05:30,0.55,0.55,0.55,0.55,0,8550
143,2022-05-10 13:32:00+05:30,0.55,0.55,0.55,0.55,0,8550
144,2022-05-10 13:33:00+05:30,0.55,0.55,0.55,0.55,0,8550
145,2022-05-10 13:34:00+05:30,0.55,0.55,0.55,0.55,0,8550
146,2022-05-10 13:36:00+05:30,0.55,0.55,0.55,0.55,0,8550
147,2022-05-10 13:37:00+05:30,0.55,0.55,0.55,0.55,0,8550
148,2022-05-10 13:39:00+05:30,0.55,0.55,0.55,0.55,0,8550
149,2022-05-10 13:40:00+05:30,0.55,0.55,0.55,0.55,0,8550
150,2022-05-10 13:41:00+05:30,0.55,0.55,0.55,0.55,0,8550
151,2022-05-10 13:42:00+05:30,0.55,0.55,0.55,0.55,0,8550
152,2022-05-10 13:43:00+05:30,0.55,0.55,0.55,0.55,0,8550
153,2022-05-10 13:44:00+05:30,0.55,0.55,0.55,0.55,0,8550
154,2022-05-10 13:45:00+05:30,0.55,0.55,0.55,0.55,0,8550
155,2022-05-10 13:48:00+05:30,0.55,0.55,0.55,0.55,0,8550
156,2022-05-10 13:49:00+05:30,0.55,0.55,0.55,0.55,0,8550
157,2022-05-10 13:50:00+05:30,0.55,0.55,0.55,0.55,0,8550
158,2022-05-10 13:52:00+05:30,0.55,0.55,0.55,0.55,0,8550
159,2022-05-10 13:53:00+05:30,0.55,0.55,0.55,0.55,0,8550
160,2022-05-10 13:58:00+05:30,0.65,0.65,0.65,0.65,1425,27075
161,2022-05-10 14:02:00+05:30,0.6,0.6,0.6,0.6,1425,27075
162,2022-05-10 14:03:00+05:30,0.6,0.6,0.6,0.6,0,27075
163,2022-05-10 14:08:00+05:30,0.6,0.6,0.6,0.6,0,27075
164,2022-05-10 14:09:00+05:30,0.6,0.6,0.6,0.6,0,27075
165,2022-05-10 14:10:00+05:30,0.6,0.6,0.6,0.6,0,27075
166,2022-05-10 14:11:00+05:30,0.6,0.6,0.6,0.6,0,27075
167,2022-05-10 14:21:00+05:30,0.6,0.6,0.6,0.6,0,27075
168,2022-05-10 14:27:00+05:30,0.6,0.6,0.6,0.6,0,27075
169,2022-05-10 14:28:00+05:30,0.6,0.6,0.6,0.6,0,27075
170,2022-05-10 14:44:00+05:30,0.6,0.6,0.6,0.6,0,27075
171,2022-05-10 14:49:00+05:30,0.6,0.6,0.6,0.6,0,27075
172,2022-05-10 14:54:00+05:30,0.6,0.6,0.6,0.6,0,27075
173,2022-05-10 14:55:00+05:30,0.6,0.6,0.6,0.6,0,27075
174,2022-05-10 14:56:00+05:30,0.6,0.6,0.6,0.6,0,27075
175,2022-05-10 14:57:00+05:30,0.6,0.6,0.6,0.6,0,27075
176,2022-05-10 14:58:00+05:30,0.6,0.6,0.6,0.6,0,27075
