,date,open,high,low,close,volume,oi
0,2022-04-29 09:15:00+05:30,8.4,8.4,6.55,7.8,51000,1110000
1,2022-04-29 09:16:00+05:30,7.8,7.9,7.8,7.85,4500,1110000
2,2022-04-29 09:17:00+05:30,7.7,7.7,7.6,7.6,9000,1104000
3,2022-04-29 09:18:00+05:30,7.6,7.6,7.5,7.6,3000,1104000
4,2022-04-29 09:19:00+05:30,7.6,7.6,7.4,7.6,10500,1104000
5,2022-04-29 09:20:00+05:30,7.6,7.75,7.6,7.75,12000,1104000
6,2022-04-29 09:21:00+05:30,7.7,7.7,7.6,7.65,13500,1104000
7,2022-04-29 09:22:00+05:30,7.65,7.7,7.6,7.65,6000,1104000
8,2022-04-29 09:23:00+05:30,7.6,7.65,7.6,7.65,3000,1104000
9,2022-04-29 09:24:00+05:30,7.65,7.65,7.4,7.4,10500,1105500
10,2022-04-29 09:25:00+05:30,7.4,7.4,7.35,7.35,6000,1105500
11,2022-04-29 09:26:00+05:30,7.4,7.4,7.3,7.3,6000,1108500
12,2022-04-29 09:27:00+05:30,7.3,7.3,7.2,7.25,9000,1108500
13,2022-04-29 09:28:00+05:30,7.2,7.2,7.05,7.05,10500,1108500
14,2022-04-29 09:29:00+05:30,7.0,7.1,7.0,7.05,27000,1099500
15,2022-04-29 09:30:00+05:30,7.05,7.15,6.95,7.0,13500,1099500
16,2022-04-29 09:31:00+05:30,7.0,7.1,7.0,7.1,4500,1099500
17,2022-04-29 09:32:00+05:30,7.1,7.1,6.85,6.85,13500,1099500
18,2022-04-29 09:33:00+05:30,6.8,6.85,6.75,6.85,10500,1099500
19,2022-04-29 09:34:00+05:30,6.9,6.95,6.85,6.85,6000,1099500
20,2022-04-29 09:35:00+05:30,6.85,7.0,6.85,7.0,0,1099500
21,2022-04-29 09:36:00+05:30,7.0,7.05,6.9,6.95,19500,1099500
22,2022-04-29 09:37:00+05:30,6.95,6.95,6.9,6.9,7500,1099500
23,2022-04-29 09:38:00+05:30,6.9,6.9,6.9,6.9,0,1099500
24,2022-04-29 09:39:00+05:30,6.9,7.1,6.9,7.1,6000,1095000
25,2022-04-29 09:40:00+05:30,7.1,7.1,7.1,7.1,1500,1095000
26,2022-04-29 09:41:00+05:30,7.1,7.2,7.1,7.2,10500,1095000
27,2022-04-29 09:42:00+05:30,7.2,7.4,7.2,7.4,9000,1095000
28,2022-04-29 09:43:00+05:30,7.4,7.5,7.35,7.45,10500,1095000
29,2022-04-29 09:44:00+05:30,7.45,7.5,7.4,7.5,10500,1090500
30,2022-04-29 09:45:00+05:30,7.5,7.55,7.5,7.5,10500,1090500
31,2022-04-29 09:46:00+05:30,7.5,7.6,7.5,7.6,4500,1090500
32,2022-04-29 09:47:00+05:30,7.6,7.75,7.6,7.75,9000,1084500
33,2022-04-29 09:48:00+05:30,7.75,7.9,7.7,7.9,13500,1084500
34,2022-04-29 09:49:00+05:30,7.95,7.95,7.95,7.95,7500,1084500
35,2022-04-29 09:50:00+05:30,7.95,7.95,7.8,7.8,4500,1084500
36,2022-04-29 09:51:00+05:30,7.85,7.85,7.8,7.8,7500,1084500
37,2022-04-29 09:52:00+05:30,7.8,7.8,7.6,7.6,1500,1084500
38,2022-04-29 09:53:00+05:30,7.6,7.7,7.6,7.7,21000,1083000
39,2022-04-29 09:54:00+05:30,7.7,7.85,7.7,7.85,6000,1083000
40,2022-04-29 09:55:00+05:30,7.85,8.0,7.85,7.85,6000,1083000
41,2022-04-29 09:56:00+05:30,7.85,8.05,7.85,7.95,10500,1089000
42,2022-04-29 09:57:00+05:30,7.95,8.0,7.95,8.0,7500,1089000
43,2022-04-29 09:58:00+05:30,8.0,8.1,7.95,8.05,88500,1089000
44,2022-04-29 09:59:00+05:30,8.05,8.05,8.0,8.0,25500,1171500
45,2022-04-29 10:00:00+05:30,8.0,8.0,7.85,7.95,4500,1171500
46,2022-04-29 10:01:00+05:30,7.95,7.95,7.95,7.95,0,1171500
47,2022-04-29 10:02:00+05:30,7.95,7.95,7.75,7.75,4500,1174500
48,2022-04-29 10:03:00+05:30,7.75,7.75,7.65,7.65,4500,1174500
49,2022-04-29 10:04:00+05:30,7.65,7.65,7.65,7.65,3000,1174500
50,2022-04-29 10:05:00+05:30,7.65,7.9,7.65,7.9,9000,1170000
51,2022-04-29 10:06:00+05:30,7.9,7.9,7.9,7.9,0,1170000
52,2022-04-29 10:07:00+05:30,7.9,7.9,7.9,7.9,0,1170000
53,2022-04-29 10:08:00+05:30,7.9,7.9,7.9,7.9,0,1170000
54,2022-04-29 10:09:00+05:30,7.9,8.0,7.9,8.0,3000,1170000
55,2022-04-29 10:10:00+05:30,8.0,8.1,8.0,8.1,3000,1170000
56,2022-04-29 10:11:00+05:30,8.1,8.1,8.1,8.1,0,1170000
57,2022-04-29 10:12:00+05:30,8.1,8.1,8.1,8.1,0,1170000
58,2022-04-29 10:13:00+05:30,8.1,8.1,8.1,8.1,0,1170000
59,2022-04-29 10:14:00+05:30,8.1,8.1,8.1,8.1,0,1170000
60,2022-04-29 10:15:00+05:30,8.1,8.1,8.0,8.0,0,1167000
61,2022-04-29 10:16:00+05:30,8.0,8.0,8.0,8.0,1500,1167000
62,2022-04-29 10:17:00+05:30,8.0,8.0,8.0,8.0,0,1167000
63,2022-04-29 10:18:00+05:30,8.0,8.0,7.95,7.95,1500,1167000
64,2022-04-29 10:19:00+05:30,7.95,7.95,7.95,7.95,0,1167000
65,2022-04-29 10:20:00+05:30,7.95,7.95,7.95,7.95,0,1167000
66,2022-04-29 10:21:00+05:30,7.95,7.95,7.95,7.95,0,1167000
67,2022-04-29 10:22:00+05:30,7.95,7.95,7.95,7.95,0,1167000
68,2022-04-29 10:23:00+05:30,7.95,7.95,7.9,7.9,1500,1167000
69,2022-04-29 10:24:00+05:30,7.9,7.9,7.9,7.9,0,1167000
70,2022-04-29 10:25:00+05:30,7.9,7.9,7.9,7.9,1500,1167000
71,2022-04-29 10:26:00+05:30,7.9,7.9,7.9,7.9,1500,1167000
72,2022-04-29 10:27:00+05:30,7.9,7.9,7.9,7.9,0,1167000
73,2022-04-29 10:28:00+05:30,7.9,8.15,7.9,8.15,12000,1167000
74,2022-04-29 10:29:00+05:30,8.15,8.2,8.15,8.15,6000,1165500
75,2022-04-29 10:30:00+05:30,8.15,8.25,8.15,8.25,3000,1165500
76,2022-04-29 10:31:00+05:30,8.25,8.25,8.25,8.25,0,1165500
77,2022-04-29 10:32:00+05:30,8.25,8.25,8.0,8.05,3000,1167000
